ID_RESTAURANTE,NOMBRE_RESTAURANTE,ZONA,NUM_EDIFICIO,CALLE,CODIGO_POSTAL,LATITUD,LONGITUD,COCINA,FECHA,VIOLACION,GRAVEDAD,PUNTAJE,CALIFICACION,ID_EDIFICIO,TIPO_COMPETENCIA
50130364,HAGS,Manhattan,163,1 AVENUE,10003,40.72885514591,-73.9843772446,American,2024-02-27,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,12.0,A,1006455,Indirecta (Tráfico)
50130366,BLACKROCK HY FOOD HALL,Manhattan,50,HUDSON YARDS,10001,40.75424251952,-73.99939001021,American,2025-08-26,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,1000000,Indirecta (Tráfico)
50130367,TWO BOOTS PIZZA,Manhattan,1243,2 AVENUE,10065,40.76450421034,-73.96151415898,Pizza,2024-12-30,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,27.0,B,1043871,Indirecta (Tráfico)
50130406,SHU JIAO FU ZHOU,Manhattan,295,GRAND STREET,10002,40.71757493859,-73.99199514913,Chinese,2025-12-03,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,22.0,Sin Calificación,1003979,Indirecta (Tráfico)
50130408,PIZZA FOTO,Manhattan,31,WEST   46 STREET,10036,40.75652719676,-73.98019450164,Pizza,2025-02-27,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,6.0,A,1034325,Indirecta (Tráfico)
50130412,PLUG & UGLIES,Manhattan,1495,1 AVENUE,10075,40.77175822694,-73.95312308336,American,2025-01-28,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,19.0,B,1045252,Indirecta (Tráfico)
50130416,EMMY SQUARED PIZZA,Manhattan,315,5 AVENUE,10016,40.74699544871,-73.9855964296,Pizza,2025-06-26,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26.0,B,1017004,Indirecta (Tráfico)
50130427,SUSHI FAN,Manhattan,102,SAINT MARKS PLACE,10009,40.7273675391,-73.98479611641,Japanese,2023-01-03,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,2.0,N,1005826,Indirecta (Tráfico)
50130433,MERMAID OYSTER BAR TIMES SQUARE,Manhattan,127,WEST   43 STREET,10036,40.75586636582,-73.98445390347,Seafood,2024-10-23,Live roaches in facility's food or non-food area.,Critical,9.0,A,1022613,Indirecta (Tráfico)
50130450,PINKS CANTINA,Manhattan,203,CHRYSTIE STREET,10002,40.72216417466,-73.99177813601,Mexican,2024-10-29,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11.0,A,1005716,Directa (Rivales)
50130474,JADE DRAGON,Manhattan,2037,1 AVENUE,10029,40.78901140192,-73.94052189729,Chinese,2025-03-18,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1052760,Indirecta (Tráfico)
50130479,DIMSUM PALACE,Manhattan,27,DIVISION STREET,10002,40.71411948623,-73.99604287319,Chinese,2025-11-05,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,Z,1003516,Indirecta (Tráfico)
50130516,SHAKE SHACK,Manhattan,131,RIVINGTON STREET,10002,40.71953969207,-73.98662692186,Hamburgers,2024-09-05,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,1004302,Indirecta (Tráfico)
50130554,BRASSERIE FOUQUET'S / ELYSEE'S / TITSOU BAR / LE VAUX ROOFTOP,Manhattan,456,GREENWICH STREET,10013,40.72356390535,-74.00952082341,French,2025-07-24,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1002927,Indirecta (Tráfico)
50130559,RAVEN PUB,Manhattan,1471,1 AVENUE,10075,40.77075943009,-73.95384946066,American,2025-11-24,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,30.0,Sin Calificación,1045175,Indirecta (Tráfico)
50130601,DA'MILIO,Manhattan,293,MOTT STREET,10012,40.72432446174,-73.99435021589,American,2025-04-09,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,1007922,Indirecta (Tráfico)
50130624,GENIUS GEMS,Manhattan,555,AVENUE OF THE AMERICAS,10011,40.73818285869,-73.99624712497,American,2024-06-03,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,A,1014560,Indirecta (Tráfico)
50130649,MADMAN ESPRESSO,Manhattan,141,EAST   44 STREET,10017,40.75244733773,-73.97440277757,American,2025-10-30,Thawing procedure improper.,Not Critical,17.0,Z,1036175,Indirecta (Tráfico)
50130650,SUSHI BY M,Manhattan,75,EAST    4 STREET,10003,40.72653646742,-73.99024062883,Japanese,2024-09-27,"Garbage receptacle not pest or water resistant, with tight-fitting lids, and covered except while in active use. Garbage receptacle and cover not cleaned after emptying and prior to reuse. Garbage, refuse and other solid and liquid waste not collected, stored, removed and disposed of so as to prevent a nuisance.",Not Critical,11.0,A,1077985,Indirecta (Tráfico)
50130656,TREASURE CLUB,Manhattan,22,ORCHARD STREET,10002,40.7154230124,-73.99160582053,American,2024-10-09,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12.0,A,1003841,Indirecta (Tráfico)
50130678,CASA TOSCANA,Manhattan,124,EAST   14 STREET,10003,40.73378522069,-73.9883921162,Mediterranean,2025-02-19,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,12.0,A,1084306,Indirecta (Tráfico)
50130683,LA TRAVIATA 2 PIZZERIA,Manhattan,2753,BROADWAY,10025,40.80120900944,-73.96790047956,Pizza,2024-09-12,Hot TCS food item not held at or above 140 °F.,Critical,18.0,Sin Calificación,1056629,Indirecta (Tráfico)
50130705,7TH STREET BURGER,Manhattan,485,7 AVENUE,10018,40.75245795067,-73.98954382906,Hamburgers,2025-12-15,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12.0,A,1015235,Indirecta (Tráfico)
50130710,SET CLUB,Manhattan,451,10 AVENUE,10018,40.75534041654,-73.99860313637,American,2024-09-05,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,10.0,A,1000000,Indirecta (Tráfico)
50130714,CARROT EXPRESS,Manhattan,135,WEST   41 STREET,10036,40.75468354848,-73.98579688894,Fusion,2025-07-18,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,8.0,A,1022577,Indirecta (Tráfico)
50130739,PHOSHIME,Manhattan,165,EAST   33 STREET,10016,40.74543549628,-73.97949767966,Asian/Asian Fusion,2024-11-14,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,17.0,B,1018500,Indirecta (Tráfico)
50130763,DIASPORA,Manhattan,91,BAXTER STREET,10013,40.71695764462,-73.99966090627,American,2025-11-12,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,23.0,Sin Calificación,1083368,Indirecta (Tráfico)
50130778,L CHINGON MEXICAN CUISINE,Manhattan,400,AUDUBON AVENUE,10033,40.85120990771,-73.93053651085,Mexican,2025-12-16,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,5.0,A,1063783,Directa (Rivales)
50130798,AMERICAN RETRO BAR & GRILL,Manhattan,785,9 AVENUE,10019,40.76493820707,-73.98789570722,American,2024-03-21,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9.0,A,1026748,Indirecta (Tráfico)
50130805,METRO MARCHE,Manhattan,30,WEST   57 STREET,10019,40.76343202074,-73.97511691116,American,2025-08-12,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,1081139,Indirecta (Tráfico)
50130833,LES PIZZA SHOP,Manhattan,525,GRAND STREET,10002,40.71455730938,-73.98202868195,Pizza,2024-11-12,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,10.0,A,1003743,Indirecta (Tráfico)
50130840,GJELINA,Manhattan,45,BOND STREET,10012,40.72605084212,-73.9929466059,American,2025-11-18,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,1008433,Indirecta (Tráfico)
50130862,ZILLIONS PIZZERIA,Manhattan,360,WEST   42 STREET,10036,40.75791194538,-73.99144162269,Pizza,2025-07-01,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,1024929,Indirecta (Tráfico)
50130874,HAY BENDITO! CUCHIFRITOS,Manhattan,2000,3 AVENUE,10029,40.79398336646,-73.94292635577,Spanish,2024-12-05,Hot TCS food item not held at or above 140 °F.,Critical,7.0,A,1052160,Indirecta (Tráfico)
50130916,WOLFNIGHTS,Manhattan,201,EAST   33 STREET,10016,40.74491376432,-73.97826359712,Mediterranean,2025-04-28,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,11.0,A,1020103,Indirecta (Tráfico)
50130935,EAST SEASON RESTAURANT HOUSE,Manhattan,244,CANAL STREET,10013,40.71818181148,-74.00021283935,Chinese,2025-12-01,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,33.0,Sin Calificación,1002360,Indirecta (Tráfico)
50130981,FIVE FLIES COFFEE,Manhattan,554,WEST  158 STREET,10032,40.83408963731,-73.94305082394,American,2025-12-01,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,12.0,A,1084192,Indirecta (Tráfico)
50130985,TORTAZO,Manhattan,1441,BROADWAY,10018,40.75470013145,-73.98675338485,Mexican,2025-01-13,"Dishwashing and ware washing:  Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,7.0,A,1022569,Directa (Rivales)
50131010,FARLEY 4TH FLOOR,Manhattan,380,WEST   33 STREET,10001,40.75237601471,-73.99600449882,American,2025-08-26,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,4.0,A,1084820,Indirecta (Tráfico)
50131013,O'TOOLE'S WAY,Manhattan,518,WEST   30 STREET,10001,40.75257642988,-74.00224138548,American,2025-02-10,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,1089836,Indirecta (Tráfico)
50131016,VIA TOSCANA,Manhattan,344,WEST   52 STREET,10019,40.76425191038,-73.98691753555,Italian,2025-05-07,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13.0,A,1025214,Indirecta (Tráfico)
50131022,ROSEVALE / STARCHILD,Manhattan,305,WEST   48 STREET,10036,40.76116959314,-73.98732604888,American,2024-04-02,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,10.0,A,1090721,Indirecta (Tráfico)
50131023,TAIM MEDITERRANEAN KITCHEN,Manhattan,156,WEST   56 STREET,10019,40.7645308459,-73.97981306591,Mediterranean,2025-02-11,Hot TCS food item not held at or above 140 °F.,Critical,12.0,A,1076177,Indirecta (Tráfico)
50131031,HOMEMADE DUMPLING,Manhattan,27A,ESSEX STREET,10002,40.71572203467,-73.98967587028,Chinese,2024-05-30,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9.0,A,1004045,Indirecta (Tráfico)
